,Headway,Velocity
7716,1.43,2.96
7717,0.27,1.59
7718,1.19,1.76
7719,1.95,1.48
7720,2.18,1.27
7721,1.41,0.86
7722,2.44,2.56
7723,1.34,2.24
7724,1.27,2.73
7725,1.95,1.43
7726,2.92,1.46
7727,2.39,1.51
7728,0.56,1.39
7729,1.72,1.13
7730,1.85,2.11
7731,1.3,1.16
7732,0.61,1.27
7733,0.98,1.07
7734,2.13,1.8
7735,1.45,3.08
7736,0.49,2.88
7737,0.92,0.39
7738,2.27,1.41
7739,1.99,1.1
7740,1.38,2.11
7741,1.07,1.14
7742,0.57,1.35
7743,1.03,1.88
7744,1.99,0.84
7745,1.28,1.19
7746,0.66,1.38
7747,1.43,0.8
7748,2.13,1.72
7749,1.55,2.7
7750,0.91,2.31
7751,2.08,2.28
7752,0.45,3.4
7753,1.9,1.29
7754,1.55,2.0
7755,0.78,2.02
7756,2.62,3.51
7757,0.03,2.93
7758,2.36,1.34
7759,2.03,1.22
7760,2.63,2.62
7761,1.03,2.32
7762,1.24,1.99
7763,1.68,3.15
7764,1.25,1.67
7765,2.69,0.29
7766,1.87,0.68
7767,1.63,1.51
7768,1.53,0.38
7769,2.23,1.35
7770,1.79,0.39
7771,0.41,1.0
7772,0.67,2.61
7773,1.29,0.98
7774,2.18,1.27
7775,2.38,2.54
7776,0.83,2.56
7777,1.52,2.36
7778,3.22,1.01
7779,2.04,1.05
7780,1.19,2.73
7781,0.72,2.79
7782,1.96,0.94
7783,1.95,1.85
7784,2.19,1.3
7785,1.68,1.53
7786,1.73,1.97
7787,1.66,1.73
7788,1.94,2.87
7789,0.98,1.23
7790,1.89,2.54
7791,0.89,1.05
7792,1.13,1.92
7793,1.55,0.54
7794,1.6,1.43
7795,2.59,1.3
7796,0.01,0.71
7797,2.08,1.67
7798,0.79,0.87
7799,1.93,3.09
7800,1.68,2.13
7801,0.86,2.4
7802,0.6,1.44
7803,1.19,0.64
7804,2.15,2.03
7805,1.31,1.46
7806,1.32,2.87
7807,1.31,0.72
7808,1.81,2.26
7809,2.06,1.56
7810,3.07,1.53
7811,1.29,1.25
7812,1.5,1.27
7813,3.07,2.18
7814,1.33,1.56
7815,1.58,1.47
7816,1.84,2.38
7817,1.72,2.23
7818,0.39,1.51
7819,1.25,1.53
7820,2.69,2.61
7821,1.23,1.48
7822,2.6,2.53
7823,2.35,1.95
7824,0.86,2.2
7825,2.46,0.93
7826,1.68,1.28
7827,0.94,0.8
7828,1.22,1.78
7829,0.98,1.22
7830,1.91,1.31
7831,1.07,3.41
7832,1.61,0.11
7833,0.68,2.13
7834,2.22,1.14
7835,0.9,1.05
7836,0.55,1.35
7837,1.74,1.08
7838,1.47,0.45
7839,1.51,1.56
7840,1.69,1.32
7841,1.27,2.45
7842,0.88,2.01
7843,1.03,1.07
7844,0.0,0.64
7845,0.72,1.36
7846,1.86,0.45
7847,1.87,1.94
7848,2.33,2.2
7849,1.64,1.05
7850,2.33,3.14
7851,0.94,1.45
7852,2.99,1.78
7853,1.08,2.17
7854,0.83,0.9
7855,1.88,0.78
7856,2.58,3.21
7857,0.08,1.36
7858,1.78,0.61
7859,1.85,2.42
7860,1.42,1.83
7861,1.64,3.02
7862,2.04,2.33
7863,2.66,1.48
7864,1.6,1.14
7865,0.02,1.83
7866,1.31,1.26
7867,1.48,1.94
7868,0.29,3.08
7869,0.3,1.41
7870,2.25,1.33
7871,0.02,0.71
7872,1.35,1.15
7873,3.14,2.77
7874,1.48,2.07
7875,2.01,2.61
7876,2.04,1.77
7877,1.42,0.18
7878,2.21,1.44
7879,1.14,2.06
7880,1.19,1.79
7881,1.5,0.21
7882,0.71,0.84
7883,2.34,0.7
7884,1.44,1.46
7885,2.18,2.02
7886,1.06,0.79
7887,1.29,1.24
7888,1.48,1.31
7889,1.25,1.9
7890,1.26,0.55
7891,1.43,2.78
7892,0.56,2.45
7893,1.78,2.72
7894,1.72,1.81
7895,1.39,2.33
7896,0.1,0.73
7897,2.38,1.21
7898,2.32,2.21
7899,2.15,0.96
7900,1.3,2.3
7901,1.6,1.53
7902,3.41,2.95
7903,1.46,1.94
7904,0.45,1.58
7905,1.48,2.36
7906,1.2,2.79
7907,1.02,1.74
7908,0.69,0.91
7909,1.45,1.94
7910,0.21,2.1
7911,1.77,1.41
7912,0.42,1.27
7913,1.47,1.29
7914,1.62,1.45
7915,2.83,1.24
7916,1.19,1.19
7917,1.6,0.39
7918,2.81,1.94
7919,1.24,1.81
7920,2.4,1.52
7921,1.01,2.92
7922,2.05,1.35
7923,2.3,2.08
7924,2.24,1.96
7925,1.8,2.34
7926,2.67,0.43
7927,1.97,2.38
7928,1.24,0.51
7929,0.15,1.55
7930,0.82,1.88
7931,3.22,2.19
7932,2.31,1.83
7933,1.11,0.6
7934,2.32,1.17
7935,0.98,1.53
7936,1.3,1.17
7937,1.4,2.3
7938,1.67,1.87
7939,1.29,2.23
7940,2.75,1.23
7941,1.55,2.65
7942,1.46,0.88
7943,0.7,1.62
7944,1.69,2.1
7945,1.46,1.02
7946,1.47,0.76
7947,1.6,0.19
7948,1.53,2.57
7949,2.02,0.83
7950,0.93,1.05
7951,1.52,0.09
7952,1.27,1.37
7953,2.01,1.24
7954,1.27,0.97
7955,2.17,1.01
7956,1.43,1.42
7957,1.86,2.25
7958,1.35,1.67
7959,0.79,2.86
7960,1.07,2.32
7961,2.29,2.22
7962,1.33,1.11
7963,1.78,2.57
7964,0.43,2.49
7965,0.42,0.89
7966,2.02,1.45
7967,1.26,3.12
7968,0.18,1.22
7969,2.01,1.18
7970,2.56,2.23
7971,1.94,2.89
7972,1.98,2.07
7973,0.91,1.02
7974,1.6,1.74
7975,0.2,0.87
7976,1.32,2.21
7977,0.87,1.66
7978,1.9,2.15
7979,1.79,2.41
7980,1.78,2.1
7981,0.79,2.72
7982,3.09,2.22
7983,1.45,1.42
7984,2.02,2.26
7985,1.1,2.23
7986,2.32,2.7
7987,2.02,2.39
7988,2.58,1.82
7989,0.77,0.24
7990,2.49,3.53
7991,1.13,2.46
7992,0.41,1.07
7993,1.81,2.63
7994,2.97,2.28
7995,1.06,1.17
7996,0.63,1.4
7997,1.66,0.92
7998,0.02,1.21
7999,0.42,3.06
8000,1.59,1.83
8001,1.16,2.93
8002,0.55,2.46
8003,1.78,1.14
8004,0.52,1.04
8005,0.65,2.98
8006,0.69,2.39
8007,1.63,1.8
8008,1.96,1.19
8009,1.52,1.73
8010,1.07,1.53
8011,3.3,1.0
8012,2.0,1.93
8013,0.04,2.32
8014,2.22,2.41
8015,1.27,1.37
8016,0.72,1.37
8017,0.64,1.16
8018,1.11,2.12
8019,1.58,3.6
8020,1.85,2.16
8021,1.7,2.01
8022,2.04,0.83
8023,0.55,3.03
8024,2.13,2.11
8025,2.58,1.75
8026,0.93,1.58
8027,1.21,1.78
8028,1.71,2.18
8029,3.22,3.1
8030,2.4,1.51
8031,1.31,2.26
8032,1.41,0.39
8033,1.67,1.23
8034,2.35,0.46
8035,2.08,1.8
8036,0.51,1.14
8037,2.28,2.31
8038,0.53,1.01
8039,1.69,2.59
8040,1.35,0.78
8041,0.72,1.87
8042,2.53,2.34
8043,2.1,1.1
8044,2.1,1.6
8045,2.27,1.83
8046,1.18,1.49
8047,1.39,0.22
8048,1.35,2.4
8049,2.4,0.24
8050,1.26,1.13
8051,1.44,2.4
8052,1.49,1.88
8053,2.39,1.92
8054,2.06,2.23
8055,1.77,0.73
8056,2.11,2.16
8057,1.67,0.08
8058,2.46,1.62
8059,1.31,1.42
8060,1.93,1.59
8061,0.97,0.09
8062,0.84,0.34
8063,1.37,0.83
8064,1.59,1.98
8065,1.3,2.15
8066,2.94,2.12
8067,2.79,1.92
8068,2.62,1.16
8069,1.33,2.08
8070,1.28,2.23
8071,0.51,2.75
8072,1.35,1.05
8073,1.95,2.34
8074,0.8,1.52
8075,2.61,0.64
8076,1.44,1.12
8077,2.02,2.84
8078,2.09,1.91
8079,1.69,2.32
8080,2.57,2.34
8081,2.32,2.89
8082,1.2,2.13
8083,3.25,1.93
8084,1.36,0.67
8085,2.32,3.03
8086,2.11,1.0
8087,1.57,3.58
8088,2.56,1.39
8089,3.12,1.1
8090,0.57,0.88
8091,0.65,1.7
8092,0.27,1.94
8093,0.54,0.51
8094,0.7,2.09
8095,3.09,1.99
8096,1.04,1.4
8097,1.56,1.1
8098,2.78,1.51
8099,3.31,0.68
8100,1.61,2.31
8101,1.38,1.73
8102,2.24,2.12
8103,2.64,1.66
8104,1.93,0.97
8105,1.94,0.06
8106,0.76,1.44
8107,2.95,1.91
8108,1.29,2.55
8109,3.16,2.59
8110,2.96,1.93
8111,1.37,2.82
8112,0.68,2.14
8113,2.08,1.56
8114,2.43,1.27
8115,2.15,1.53
8116,1.0,2.73
8117,2.81,1.51
8118,1.37,1.13
8119,0.07,1.52
8120,2.94,1.02
8121,1.74,1.98
8122,1.92,0.84
8123,1.49,1.69
8124,1.92,2.54
8125,2.23,2.08
8126,1.23,2.61
8127,2.41,1.76
8128,1.92,1.25
8129,2.14,2.79
8130,1.65,0.92
8131,1.3,1.43
8132,1.49,1.54
8133,0.89,1.52
8134,1.44,2.22
8135,2.17,1.48
8136,2.06,1.32
8137,1.86,2.57
8138,0.38,1.68
8139,0.93,2.22
8140,0.13,1.75
8141,1.62,1.84
8142,1.09,0.14
8143,1.61,3.11
8144,1.33,2.49
8145,1.59,1.51
8146,2.09,1.63
8147,1.08,1.52
8148,0.61,1.98
8149,0.45,2.07
8150,0.27,2.71
8151,0.66,1.46
8152,1.88,2.71
8153,1.45,1.43
8154,0.88,3.5
8155,2.75,1.96
8156,1.66,1.02
8157,2.23,2.52
8158,0.83,2.05
8159,1.3,2.62
8160,0.27,1.29
8161,0.89,1.96
8162,2.57,0.91
8163,1.22,2.54
8164,1.51,2.48
8165,0.56,0.79
8166,1.34,2.71
8167,2.05,1.76
8168,0.75,2.95
8169,1.17,2.19
8170,0.55,0.48
8171,0.39,0.54
8172,0.6,1.71
8173,1.7,1.89
8174,1.4,1.44
8175,1.82,2.12
8176,2.14,0.88
8177,1.18,2.21
8178,2.44,1.43
8179,1.42,1.87
8180,1.8,2.2
8181,0.68,1.42
8182,1.91,2.24
8183,0.02,1.26
8184,1.69,1.77
8185,1.05,0.98
8186,2.72,2.02
8187,1.55,2.58
8188,1.88,1.83
8189,0.43,2.41
8190,1.5,1.74
8191,3.15,1.85
8192,2.11,0.43
8193,1.45,2.57
8194,1.15,1.58
8195,1.86,1.06
8196,0.92,1.44
8197,0.99,3.06
8198,0.68,2.02
8199,3.01,0.88
8200,1.19,0.81
8201,1.52,2.48
8202,0.53,2.82
8203,2.06,2.16
8204,1.05,3.23
8205,1.75,0.6
8206,2.22,1.46
8207,0.86,2.31
8208,2.09,1.33
8209,1.97,2.81
8210,2.95,2.29
8211,2.87,2.79
8212,3.02,2.43
8213,0.82,2.65
8214,0.81,2.46
8215,1.71,1.71
8216,1.54,1.52
8217,1.54,1.51
8218,1.52,1.27
8219,1.21,1.24
8220,0.58,1.62
8221,0.56,2.69
8222,0.95,2.24
8223,1.32,1.63
8224,1.37,1.51
8225,2.62,3.12
8226,2.14,2.25
8227,2.16,1.52
8228,2.28,1.54
8229,1.25,2.9
8230,2.16,1.91
8231,1.19,1.7
8232,1.48,1.88
8233,2.36,1.6
8234,1.4,2.72
8235,2.22,1.31
8236,2.01,0.76
8237,1.66,1.71
8238,1.26,0.77
8239,2.81,1.57
8240,1.8,1.59
8241,1.05,2.37
8242,1.88,2.23
8243,0.07,0.78
8244,2.72,1.68
8245,1.25,2.41
8246,3.28,2.31
8247,1.0,1.35
8248,0.95,0.95
8249,1.75,2.15
8250,2.88,2.53
8251,1.43,2.06
8252,1.65,2.13
8253,0.69,1.98
8254,1.26,1.43
8255,0.17,0.09
8256,2.19,1.69
8257,1.42,2.03
8258,1.59,0.41
8259,1.02,2.91
8260,2.67,1.82
8261,2.54,0.7
8262,1.67,1.62
8263,1.08,1.71
8264,3.04,2.01
8265,0.97,2.36
8266,3.4,2.39
8267,3.15,2.46
8268,2.44,2.19
8269,1.73,0.67
8270,1.22,0.85
8271,1.65,1.66
8272,2.17,1.25
8273,1.02,2.96
8274,1.22,1.6
8275,0.51,1.01
8276,2.13,0.91
8277,0.03,2.01
8278,2.16,1.4
8279,0.24,0.94
8280,0.72,1.24
8281,1.55,0.56
8282,1.39,1.78
8283,2.58,1.42
8284,1.56,1.49
8285,1.89,2.07
8286,0.84,2.21
8287,0.71,2.31
8288,1.26,2.16
8289,0.28,2.36
8290,2.2,2.24
8291,1.28,2.48
8292,0.95,0.49
8293,2.17,2.37
8294,1.19,2.26
8295,1.84,2.0
8296,0.18,1.86
8297,3.29,0.84
8298,2.6,0.98
8299,1.52,2.67
8300,2.79,2.78
8301,2.22,2.79
8302,1.66,2.29
8303,1.76,2.22
8304,2.01,0.59
8305,1.6,2.06
8306,1.5,1.22
8307,1.11,1.89
8308,1.82,2.25
8309,1.11,0.03
8310,1.78,1.81
8311,2.33,0.59
8312,1.17,2.15
8313,2.51,0.06
8314,1.14,1.6
8315,1.33,2.24
8316,1.89,0.87
8317,2.25,1.5
8318,1.74,2.65
8319,1.35,2.5
8320,0.99,1.67
8321,0.8,0.42
8322,0.9,1.65
8323,0.67,1.93
8324,2.12,0.23
8325,0.97,2.24
8326,0.51,1.39
8327,0.28,3.37
8328,0.81,1.09
8329,2.67,1.93
8330,0.69,0.53
8331,1.24,1.51
8332,1.28,1.68
8333,0.84,2.19
8334,0.89,2.39
8335,0.61,1.15
8336,2.91,3.0
8337,0.88,0.5
8338,0.87,1.98
8339,2.9,1.63
8340,2.33,2.33
8341,1.45,0.83
8342,2.63,2.26
8343,0.56,2.35
8344,2.03,1.88
8345,1.06,2.12
8346,2.46,3.52
8347,1.12,3.42
8348,2.83,2.5
8349,1.95,2.12
8350,1.33,1.44
8351,1.45,1.97
8352,0.96,1.69
8353,1.64,2.09
8354,1.65,2.43
8355,2.09,2.12
8356,0.03,0.89
8357,2.63,0.62
8358,1.51,1.58
8359,1.0,2.71
8360,1.74,1.71
8361,0.42,1.93
8362,1.46,2.03
8363,1.98,1.23
8364,2.35,1.97
8365,0.17,2.67
8366,3.13,2.02
8367,0.58,1.67
8368,1.85,1.69
8369,3.04,2.86
8370,0.27,1.19
8371,1.55,2.04
8372,1.2,2.54
8373,1.99,1.1
8374,0.59,0.84
8375,1.13,1.69
8376,2.0,1.5
8377,1.02,1.33
8378,1.43,2.15
8379,1.91,2.98
8380,1.86,1.66
8381,1.4,2.22
8382,1.13,1.85
8383,1.2,2.38
8384,2.28,2.13
8385,0.73,1.79
8386,2.61,2.93
8387,0.5,2.37
8388,1.0,2.16
8389,0.24,2.05
8390,1.55,1.85
8391,0.81,2.27
8392,0.95,2.19
8393,0.4,2.19
8394,1.25,2.99
8395,2.15,1.03
8396,1.53,1.32
8397,0.22,1.66
8398,2.83,0.79
8399,0.67,1.26
8400,1.47,2.11
8401,1.51,1.37
8402,1.0,0.53
8403,0.93,2.28
8404,1.54,2.25
8405,1.54,1.33
8406,2.15,1.47
8407,0.15,2.68
8408,1.71,2.1
8409,1.7,1.73
8410,1.66,2.0
8411,1.18,1.55
8412,1.44,0.14
8413,2.9,0.98
8414,1.55,2.63
8415,1.73,1.18
8416,0.89,2.11
8417,1.5,1.91
8418,0.64,1.59
8419,0.73,0.75
8420,1.58,1.91
8421,0.58,0.34
8422,2.63,1.48
8423,1.85,1.32
8424,1.69,1.87
8425,1.21,2.33
8426,1.01,1.74
8427,1.04,2.2
8428,1.12,1.44
8429,2.24,1.82
8430,0.87,2.43
8431,2.05,1.55
8432,0.98,2.18
8433,2.39,1.3
8434,1.1,1.08
8435,1.34,3.2
8436,1.59,2.55
8437,1.5,1.77
8438,1.68,0.96
8439,1.92,1.56
8440,1.37,1.67
8441,1.24,1.35
8442,2.51,1.86
8443,1.07,2.14
8444,1.98,2.05
8445,1.29,2.85
8446,0.56,1.31
8447,1.81,2.45
8448,1.36,0.93
8449,1.24,1.16
8450,1.91,1.22
8451,1.15,2.09
8452,0.27,2.03
8453,1.59,2.34
8454,1.56,1.57
8455,2.48,1.33
8456,1.16,1.95
8457,2.26,1.51
8458,1.16,1.06
8459,2.38,0.86
8460,2.52,0.43
8461,0.0,1.7
8462,0.66,0.74
8463,2.31,2.92
8464,2.39,2.03
8465,1.38,1.32
8466,1.12,1.1
8467,1.99,3.08
8468,2.24,1.53
8469,0.52,0.84
8470,1.03,2.83
8471,1.69,1.73
8472,1.32,1.17
8473,1.73,0.72
8474,1.96,1.81
8475,2.12,2.31
8476,2.63,1.61
8477,0.93,1.18
8478,1.02,0.23
8479,1.54,1.64
8480,2.38,1.12
8481,1.55,2.34
8482,2.81,1.96
8483,1.06,1.65
8484,0.54,2.4
8485,0.99,1.59
8486,0.74,2.36
8487,2.68,2.27
8488,1.14,1.78
8489,0.45,1.35
8490,1.32,1.87
8491,1.13,2.46
8492,2.81,1.75
8493,0.37,0.83
8494,0.51,1.32
8495,0.59,2.53
8496,1.09,1.74
8497,1.36,1.25
8498,0.97,2.2
8499,1.24,1.87
8500,1.76,1.79
8501,2.49,0.19
8502,1.57,2.48
8503,0.74,3.09
8504,1.87,0.6
8505,0.91,2.08
8506,0.88,1.16
8507,0.39,2.87
8508,2.31,2.06
8509,0.27,2.52
8510,2.01,2.6
8511,0.49,2.05
8512,1.9,1.66
8513,1.16,2.79
8514,0.84,2.12
8515,1.52,1.94
8516,1.21,0.94
8517,2.25,0.7
8518,0.13,2.06
8519,2.24,2.21
8520,1.87,1.19
8521,1.34,1.83
8522,1.13,3.3
8523,1.66,1.62
8524,1.26,1.9
8525,0.24,1.62
8526,1.92,2.33
8527,1.69,1.57
8528,0.87,1.29
8529,1.18,0.85
8530,1.8,2.82
8531,0.73,2.04
8532,0.89,2.22
8533,2.02,1.4
8534,1.47,1.73
8535,1.74,0.09
8536,1.61,2.16
8537,1.25,2.76
8538,1.73,1.89
8539,1.68,2.54
8540,2.46,0.57
8541,1.43,2.45
8542,1.63,1.59
8543,2.39,1.19
8544,1.3,1.82
8545,0.24,2.52
8546,2.0,2.34
8547,1.49,1.79
8548,0.7,2.42
8549,1.64,2.37
8550,1.94,0.75
8551,1.73,2.76
8552,1.18,1.78
8553,0.75,1.38
8554,1.26,1.4
8555,1.58,1.24
8556,0.1,1.26
8557,1.52,2.21
8558,1.95,1.05
8559,0.77,2.78
8560,0.53,1.63
8561,1.81,1.59
8562,2.4,0.94
8563,0.98,0.19
8564,1.42,1.98
8565,1.51,0.63
8566,0.12,1.64
8567,1.84,1.07
8568,1.98,0.89
8569,1.56,1.8
8570,0.92,3.16
8571,2.03,1.22
8572,2.21,1.24
8573,0.86,2.84
8574,3.14,1.88
8575,1.9,1.9
8576,1.96,1.07
8577,1.28,0.95
8578,1.25,1.02
8579,0.7,2.64
8580,1.66,2.16
8581,1.25,1.48
8582,2.17,1.0
8583,2.36,2.96
8584,1.66,2.19
8585,1.51,2.43
8586,0.91,1.9
8587,2.71,1.63
8588,1.83,3.0
8589,0.61,3.57
8590,1.26,2.11
8591,2.3,1.21
8592,0.38,1.58
8593,1.1,2.57
8594,1.62,1.19
8595,2.04,1.89
8596,0.89,2.57
8597,1.13,2.12
8598,1.5,1.95
8599,2.27,3.05
8600,0.91,2.09
8601,1.12,1.86
8602,1.97,1.8
8603,0.32,2.08
8604,1.43,2.76
8605,1.96,0.93
8606,0.76,1.94
8607,1.65,2.44
8608,1.75,1.77
8609,1.87,2.76
8610,1.79,1.1
8611,1.97,0.37
8612,1.79,0.99
8613,1.36,1.8
8614,1.35,1.24
8615,1.15,0.88
8616,0.17,2.38
8617,2.0,2.19
8618,0.03,3.56
8619,1.31,1.58
8620,1.92,1.94
8621,1.5,0.33
8622,3.03,2.85
8623,1.85,2.09
8624,1.47,1.28
8625,1.94,1.46
8626,1.75,1.45
8627,1.02,1.13
8628,1.59,0.98
8629,0.34,0.39
8630,1.15,2.48
8631,1.23,2.46
8632,1.41,1.45
8633,0.56,1.46
8634,1.06,1.34
8635,2.05,2.66
8636,1.0,2.57
8637,0.61,1.72
8638,2.1,2.53
8639,1.85,2.11
8640,1.06,1.78
8641,0.63,1.64
8642,2.46,1.13
8643,2.17,1.22
8644,2.48,1.42
8645,1.17,1.03
8646,1.2,3.09
8647,2.1,3.14
8648,0.74,1.25
8649,1.56,0.61
8650,2.4,1.88
8651,1.23,0.92
8652,1.22,2.07
8653,1.42,0.7
8654,1.05,1.39
8655,2.25,1.86
8656,1.9,1.91
8657,0.14,1.97
8658,2.16,0.05
8659,2.13,1.98
8660,2.46,1.47
8661,1.21,1.64
8662,1.01,1.37
8663,2.35,2.7
8664,0.87,0.88
8665,1.32,0.83
8666,1.01,1.12
8667,1.0,1.37
8668,1.41,0.63
8669,1.85,1.98
8670,1.62,0.69
8671,2.17,1.83
8672,2.66,0.64
8673,0.01,2.29
8674,1.41,1.78
8675,1.1,1.2
8676,2.97,0.49
8677,0.96,1.43
8678,0.68,1.72
8679,1.01,2.57
8680,1.61,2.0
8681,0.32,1.62
8682,1.17,1.38
8683,0.37,2.34
8684,1.17,1.9
8685,0.41,2.15
8686,1.9,1.92
8687,2.55,2.03
8688,0.82,1.93
8689,0.53,3.1
8690,2.94,0.95
8691,1.3,0.31
8692,0.83,2.42
8693,1.8,1.15
8694,1.94,1.97
8695,0.65,1.77
8696,0.79,2.35
8697,2.2,1.81
8698,1.22,2.11
8699,2.29,1.62
8700,2.01,1.63
8701,1.91,1.95
8702,0.89,0.51
8703,1.24,1.12
8704,1.98,1.54
8705,2.22,2.54
8706,2.16,2.28
8707,2.26,1.09
8708,2.67,1.14
8709,0.68,1.95
8710,0.87,1.97
8711,2.1,2.15
8712,1.63,1.82
8713,1.74,1.44
8714,2.39,1.94
8715,1.06,1.52
8716,2.36,0.22
8717,2.57,0.68
8718,0.49,1.37
8719,0.64,2.48
8720,1.61,1.09
8721,1.36,1.85
8722,2.77,2.94
8723,1.46,1.71
8724,1.47,1.52
8725,0.74,2.23
8726,2.28,1.13
8727,1.59,2.96
8728,0.73,0.91
8729,2.06,2.14
8730,1.86,1.62
8731,1.7,1.75
8732,1.84,1.93
8733,1.67,2.02
8734,0.64,0.81
8735,2.0,2.36
8736,1.07,1.39
8737,2.4,0.88
8738,1.84,1.76
8739,2.55,2.07
8740,0.7,3.34
8741,2.23,1.22
8742,1.19,0.76
8743,2.35,2.24
8744,1.9,1.23
8745,2.57,2.56
8746,1.08,2.6
8747,1.17,1.31
8748,1.35,0.73
8749,0.98,2.17
8750,1.8,2.09
8751,0.94,2.46
8752,1.92,1.9
8753,1.4,3.01
8754,1.06,2.92
8755,3.53,1.12
8756,1.83,2.31
8757,0.15,1.35
8758,1.31,3.09
8759,1.3,1.52
8760,1.26,1.71
8761,0.18,3.03
8762,1.09,3.03
8763,0.75,2.58
8764,0.64,1.28
8765,1.97,1.71
8766,0.2,1.4
8767,1.38,2.92
8768,1.79,2.15
8769,1.75,2.04
8770,1.98,2.44
8771,1.42,1.95
8772,1.91,2.56
8773,0.59,1.61
8774,0.21,1.58
8775,1.92,2.09
8776,2.72,1.48
8777,1.39,0.64
8778,1.5,0.69
8779,1.97,1.0
8780,0.88,1.99
8781,0.49,1.29
8782,0.44,1.34
8783,1.71,1.06
8784,1.57,1.91
8785,1.61,0.55
8786,1.94,2.92
8787,2.38,2.24
8788,1.77,2.3
8789,0.63,1.15
8790,1.59,3.32
8791,0.77,2.26
8792,0.12,0.57
8793,2.59,1.92
8794,0.48,0.79
8795,0.5,1.84
8796,1.17,2.41
8797,2.08,0.77
8798,1.48,1.72
8799,2.24,1.55
8800,3.09,1.61
8801,1.03,1.94
8802,0.46,1.2
8803,2.81,3.24
8804,1.66,1.8
8805,0.94,1.67
8806,1.56,1.94
8807,1.39,1.6
8808,1.55,1.93
8809,1.96,1.44
8810,1.2,1.46
8811,2.91,2.18
8812,1.4,2.01
8813,0.26,1.37
8814,3.12,1.25
8815,0.89,1.94
8816,1.73,0.7
8817,0.03,1.81
8818,0.95,2.41
8819,1.62,1.21
8820,1.44,0.45
8821,1.45,1.54
8822,1.44,2.06
8823,3.25,2.11
8824,1.55,1.07
8825,1.32,1.12
8826,1.63,3.03
8827,0.38,2.17
8828,0.62,1.56
8829,3.16,1.79
8830,2.76,0.98
8831,3.41,1.18
8832,0.92,2.2
8833,1.34,3.23
8834,0.89,1.67
8835,3.69,1.64
8836,0.86,3.43
8837,2.1,3.01
8838,0.89,2.89
8839,1.64,1.85
8840,1.58,1.84
8841,1.61,3.51
8842,1.28,0.98
8843,1.41,2.42
8844,1.19,1.31
8845,0.43,2.47
8846,1.92,2.19
8847,1.08,1.01
8848,2.66,2.04
8849,2.25,2.43
8850,2.34,2.44
8851,1.16,2.34
8852,2.13,0.53
8853,0.01,2.53
8854,1.04,1.24
8855,1.7,1.84
8856,1.42,1.7
8857,1.17,1.93
8858,1.05,1.8
8859,2.4,1.84
8860,1.33,1.91
8861,2.07,1.85
8862,1.22,3.62
8863,2.05,0.98
8864,1.62,1.95
8865,1.64,1.1
8866,1.95,3.16
8867,1.16,1.19
8868,1.32,0.97
8869,1.38,1.06
8870,0.69,2.42
8871,0.49,1.28
8872,2.12,1.78
8873,1.77,3.22
8874,1.62,2.12
8875,1.2,2.1
8876,1.0,2.13
8877,1.89,2.57
8878,1.19,1.78
8879,0.36,2.1
8880,2.6,1.61
8881,1.58,2.21
8882,2.68,0.91
8883,0.82,0.2
8884,1.1,1.5
8885,1.54,3.5
8886,1.32,1.87
8887,1.82,2.75
8888,1.41,1.21
8889,0.74,1.27
8890,1.57,1.87
8891,1.33,1.67
8892,0.46,1.54
8893,1.18,1.79
8894,2.6,1.56
8895,1.83,2.53
8896,1.81,3.91
8897,2.35,2.44
8898,1.46,0.71
8899,1.16,1.61
8900,0.55,1.36
8901,0.64,2.33
8902,0.6,0.6
8903,1.88,1.4
8904,1.27,2.55
8905,1.22,1.55
8906,1.88,1.19
8907,1.9,1.34
8908,1.62,1.02
8909,0.39,1.77
8910,0.86,1.99
8911,1.46,1.96
8912,0.63,2.26
8913,1.74,1.83
8914,0.53,1.5
8915,0.31,1.12
8916,1.28,3.25
8917,0.82,1.34
8918,1.23,1.78
8919,2.5,2.96
8920,0.84,1.01
8921,1.49,2.41
8922,0.65,1.19
8923,0.98,1.2
8924,2.17,0.79
8925,0.0,1.86
8926,1.7,3.0
8927,2.47,1.89
8928,1.51,2.26
8929,1.2,1.38
8930,1.32,1.29
8931,1.74,2.52
8932,1.24,2.37
8933,1.82,2.21
8934,2.05,2.82
8935,0.96,1.44
8936,1.47,1.82
8937,2.19,1.99
8938,1.62,2.1
8939,0.6,1.83
8940,0.91,2.56
8941,0.34,2.08
8942,2.0,0.73
8943,0.91,1.66
8944,1.55,2.05
8945,0.1,1.67
8946,1.71,3.34
8947,2.64,1.49
8948,1.09,1.07
8949,1.71,1.61
8950,2.12,1.38
8951,3.16,1.19
8952,0.61,1.81
8953,2.16,3.49
8954,1.3,1.93
8955,0.63,2.8
8956,2.03,0.87
8957,1.66,1.45
8958,0.56,1.49
8959,1.26,0.62
8960,0.94,1.45
8961,1.69,1.0
8962,2.22,1.05
8963,0.89,2.3
8964,1.3,2.5
8965,1.13,0.78
8966,1.99,2.12
8967,1.03,1.79
8968,2.21,1.93
8969,1.46,2.27
8970,2.08,1.87
8971,0.74,0.68
8972,1.32,0.9
8973,1.04,3.2
8974,1.5,1.11
8975,3.12,1.26
8976,1.78,2.32
8977,2.44,0.92
8978,1.13,0.05
8979,1.09,0.76
8980,0.95,2.34
8981,2.45,2.53
8982,2.31,2.02
8983,0.62,0.95
8984,2.65,1.26
8985,0.98,1.39
8986,1.28,1.0
